ISO28178
FILE_DESCRIPTOR	"FOGRA55"
ORIGINATOR	"Fogra, www.fogra.org, developed with GMG GmbH & Co. KG"
CREATED	"May 2021"
TARGET_TYPE	"7C-ECG"
INSTRUMENTATION	"D50. 2 degree. geometry 45/0. no polarisation filter. white backing. according to ISO 13655:2009 M1"
PRINT_CONDITIONS	"7C CMYKOGV reference data-set"
ILLUMINATION_NAME	"D50"
OBSERVER_ANGLE	"2"
FILTER	"M1"
WEIGHTING_FUNCTION	"ILLUMINANT. D50; OBSERVER. 2 degree"
KEYWORD	"TRACEABILITY"
TRACEABILITY	"NIST"
LGOROWLENGTH	"0"
LGOMCCHANNEL01	"InkName = 'Cyan' LabFullToneColor = '62 -44 -50'"
LGOMCCHANNEL02	"InkName = 'Magenta' LabFullToneColor = '52 81 -7'"
LGOMCCHANNEL03	"InkName = 'Yellow' LabFullToneColor = '95 -6 95'"
LGOMCCHANNEL04	"InkName = 'Black' LabFullToneColor = '12 2 0'"
LGOMCCHANNEL05	"InkName = 'Orange' LabFullToneColor = '65 58 88'"
LGOMCCHANNEL06	"InkName = 'Green' LabFullToneColor = '60 -75 0'"
LGOMCCHANNEL07	"InkName = 'Violet' LabFullToneColor = '22 47 -56'"
NUMBER_OF_FIELDS 11
BEGIN_DATA_FORMAT
SAMPLE_ID	PC7_1	PC7_2	PC7_3	PC7_4	PC7_5	PC7_6	PC7_7	LAB_L	LAB_A	LAB_B
END_DATA_FORMAT
NUMBER_OF_SETS 4884
BEGIN_DATA
4089	0	100	70	80	0	0	40	16.36	18.2	6.01
4090	0	100	70	80	0	40	0	16.73	13.31	6.39
4091	100	100	0	40	0	100	40	13.02	4.04	-19.81
4092	0	0	0	40	0	0	40	48.74	9.56	-16.37
4093	40	0	0	0	0	0	40	55.75	3.22	-35.22
4094	0	0	0	80	70	0	0	29.4	16.21	22.1
4095	0	40	40	0	100	0	0	56.74	63.04	77.47
4096	55	10	55	0	0	0	0	65	-23.13	11.64
4097	40	0	0	0	0	70	0	60.92	-51.21	-14.26
4098	70	70	20	0	0	0	0	39.33	13.82	-27.5
4099	0	0	70	40	0	70	0	49.32	-37.26	32.65
4100	10	10	20	0	0	0	0	85.11	1.35	5.26
4101	40	40	70	80	0	0	0	24.18	-0.45	10.29
4102	0	70	40	40	0	0	0	43.08	35.13	10.76
4103	0	0	70	40	0	100	0	43.39	-54.11	29.13
4104	70	70	0	40	0	0	0	30.42	12.73	-27.73
4105	0	40	0	40	100	0	0	41.5	46.35	52.14
4106	40	0	40	0	0	70	0	59.09	-55.23	9.89
4107	100	0	55	0	0	0	0	51.74	-56.78	-9.82
4108	0	70	100	0	40	0	0	54.04	59.4	63.56
4109	85	70	85	0	0	0	0	33.04	-7.71	3.47
4110	100	0	70	0	0	0	0	50.73	-61.02	2.6
4111	100	40	0	80	0	0	40	14.91	3.25	-16.88
4112	70	70	0	0	0	0	70	21.79	27.78	-41.7
4113	20	30	10	0	0	0	0	72.98	11.68	-9.69
4114	100	0	100	0	0	70	0	44.25	-72.25	21.51
4115	40	40	70	40	0	0	0	43.38	0.94	19.38
4116	40	100	20	0	0	0	0	37.28	52.69	-14.6
4117	100	0	40	0	0	0	0	52.96	-51.61	-21.76
4118	0	10	100	0	0	0	0	84.3	3.04	86.92
4119	100	100	30	0	0	0	0	24.42	12.12	-33.86
4120	20	70	70	0	0	0	0	52.33	38.11	27.14
4121	40	0	70	40	0	100	0	38.33	-53.43	19.82
4122	100	100	0	100	0	0	100	10.1	7.47	-1.91
4123	70	0	100	80	0	70	0	21.18	-23.88	11.34
4124	100	70	100	80	0	0	0	15.64	-5.73	3.47
4125	40	0	0	0	0	0	40	55.75	3.22	-35.22
4126	40	0	0	0	0	0	40	55.75	3.22	-35.22
4127	30	20	20	20	0	0	0	63.98	-0.74	-5.1
4128	0	100	0	100	100	100	0	11.63	-1.08	5.15
4129	0	0	0	20	0	40	100	17.58	25.68	-38.83
4130	0	40	40	0	0	0	100	21.31	37.5	-23.07
4131	70	0	0	40	0	100	100	14.37	6.04	-24.53
4132	0	0	100	0	100	0	40	49.06	45.96	65.97
4133	100	0	0	0	40	0	100	15.33	21.54	-37.86
4134	0	40	0	40	40	0	70	24.4	27.98	-3.87
4135	0	0	100	100	0	100	100	10.33	4.3	2.38
4136	0	20	20	0	100	0	0	60.8	60.49	82.72
4137	20	0	70	0	0	70	0	62.91	-52.57	37.39
4138	0	0	0	20	70	40	0	48.88	21.45	32.94
4139	0	40	70	20	0	0	0	62.38	20.05	39.65
4140	0	0	100	0	100	70	0	44.61	18.56	58.25
4141	0	0	100	80	100	40	0	23.5	10.36	23.65
4142	70	0	70	20	0	0	0	53.5	-35.51	16.03
4143	0	0	0	80	100	100	40	13.21	1.6	6.05
4144	70	40	20	80	0	0	0	21.58	-2.79	-8.57
4145	0	100	0	80	70	0	100	12.28	14.05	4.46
4146	40	40	0	40	0	40	40	28.99	3.24	-19.7
4147	40	40	40	40	40	40	40	25.49	8.1	7.44
4148	0	0	0	80	70	100	100	10.61	5.63	1.7
4149	0	0	20	20	0	70	0	60.02	-42.79	9.05
4150	0	0	40	20	70	0	0	61.2	38.97	58.98
4151	0	0	0	40	0	100	70	21.59	-11.61	-14.62
4152	70	0	0	0	0	100	70	25.57	-13.59	-30.63
4153	0	100	0	40	40	0	70	20.24	33.94	1.93
4154	0	0	0	40	40	70	40	28.27	-3.39	0.98
4155	0	0	0	40	40	0	70	28.37	22.94	-6.03
4156	0	0	70	80	70	70	0	20.88	-0.46	17.54
4157	0	100	0	100	0	100	100	9.79	6.26	0.43
4158	40	0	0	0	0	0	40	55.75	3.22	-35.22
4159	40	0	0	0	0	0	40	55.75	3.22	-35.22
4160	40	0	70	0	100	0	0	51.18	37.18	67.02
4161	40	0	100	0	100	0	40	37.79	31.52	45.7
4162	40	0	0	40	100	0	100	14.32	16.84	6.15
4163	0	0	100	40	0	0	70	31.86	9.74	24.78
4164	40	0	40	0	70	0	0	55.23	26.64	43.68
4165	70	70	0	60	0	0	0	24.56	9.92	-21.11
4166	0	0	70	0	40	0	100	24.19	32.44	7.54
4167	0	40	0	40	0	40	100	14.31	20.98	-24.6
4168	40	100	0	0	40	0	40	27.2	42.75	-3.69
4169	0	40	70	40	0	40	0	43.66	-2	26.35
4170	0	40	0	40	0	70	0	38.89	-15.61	-6.45
4171	40	0	0	0	40	70	70	23.23	0.88	-15.2
4172	70	0	0	40	100	0	0	28.42	14.66	25.35
4173	40	40	40	0	0	0	100	18.38	29.53	-29.25
4174	40	0	0	0	100	40	40	28.39	21.21	25.68
4175	70	0	0	40	70	0	70	17.39	11.6	-4.3
4176	0	100	40	40	0	100	0	15.87	4.03	-5.3
4177	70	0	100	40	0	0	40	30.83	-17.15	15.78
4178	70	70	40	0	0	40	0	33.41	-4.8	-13.67
4179	0	40	0	40	0	40	70	22.52	14.1	-19.2
4180	40	0	100	0	0	100	40	36.83	-46.47	23.53
4181	100	40	70	0	40	0	0	31.65	-16.7	5.1
4182	40	70	0	0	0	70	40	25.26	5.34	-24.7
4183	100	100	40	40	40	0	0	18.18	11.65	-6.4
4184	70	0	70	40	0	0	100	15	9.7	-14.39
4185	40	100	0	0	100	40	0	27.07	36.16	23.73
4186	70	0	0	0	70	70	0	31.57	-12.65	4.25
4187	0	40	0	40	0	100	40	23.22	-15.93	-10.75
4188	0	40	0	40	100	100	0	18.8	3.18	15.48
4189	0	70	100	60	0	0	0	32.56	25.12	29.7
4190	40	0	100	40	0	0	100	16.72	11.03	0.53
4191	40	0	0	0	0	0	40	55.75	3.22	-35.22
4192	40	0	0	0	0	0	40	55.75	3.22	-35.22
4193	0	0	70	40	100	0	40	35.48	33.73	43.16
4194	0	70	40	0	0	70	100	14.92	17.86	-13.66
4195	100	0	0	40	100	40	40	13.42	-0.14	0.83
4196	0	0	100	80	0	0	100	13.2	10.49	3.73
4197	40	0	70	80	0	0	40	21	-1.78	5.26
4198	40	100	0	40	40	0	40	20	35.42	-2.92
4199	70	0	40	0	100	0	40	27.84	19.49	24.29
4200	0	70	40	80	0	40	0	19.85	7.64	3.67
4201	40	0	100	40	100	40	0	33.87	11.83	40.99
4202	0	0	40	80	0	0	40	25.3	3.79	2.06
4203	40	0	40	0	40	100	100	15.39	2.86	-7.89
4204	0	40	100	0	40	70	0	43.4	3.77	45.38
4205	70	0	0	0	70	100	40	20.23	-10.19	-2.44
4206	0	0	100	0	70	40	70	30.49	23	32.52
4207	40	0	100	0	100	40	40	34.49	18.91	40.79
4208	0	100	0	0	40	70	70	16.75	23.64	-4.43
4209	40	40	100	0	40	0	40	39.53	24.58	38.2
4210	70	0	40	0	0	100	70	24.59	-20.25	-15.84
4211	40	40	0	40	100	0	100	14.7	14.16	7.82
4212	40	100	40	0	40	0	40	26.8	49.75	6.53
4213	100	0	40	40	40	40	0	29.43	-26.15	0.84
4214	0	40	70	80	0	40	0	24.13	-2.42	12.72
4215	70	0	100	0	40	0	40	35.08	-2.86	26.51
4216	40	40	0	40	40	100	0	24.98	-21.4	1.11
4217	0	100	0	0	40	100	40	15.49	12.28	-6.68
4218	40	0	0	40	40	100	40	23.44	-19.51	-1.86
4219	0	0	40	80	0	100	40	17.87	-12.13	2.99
4220	0	70	0	40	40	100	0	19.3	-4.43	-0.87
4221	0	100	0	0	100	100	40	15.56	14.8	7.95
4222	100	0	100	40	40	0	40	22.85	-18.69	10.59
4223	100	40	0	0	70	70	0	21.63	-11.53	-5.29
4224	40	0	0	0	0	0	40	55.75	3.22	-35.22
4225	0	40	0	0	0	0	40	53.43	31.47	-20.72
4226	0	40	0	100	100	0	0	17.12	5.24	14.04
4227	0	40	0	80	100	0	0	24.81	22	26.25
4228	40	100	0	40	0	0	70	16.82	27.95	-20.31
4229	0	70	70	0	0	0	0	58.43	49.19	36.75
4230	100	85	100	0	0	0	0	26.03	-9.33	0.89
4231	0	70	40	0	0	0	0	59.22	49.86	15.87
4232	20	40	0	0	0	0	0	69	19.75	-17.58
4233	100	0	10	0	0	0	0	55.28	-39.42	-44.8
4234	40	0	70	40	0	70	0	42.44	-42.38	21.52
4235	100	70	70	80	0	0	0	15.68	-4.13	-1.04
4236	0	100	0	80	70	0	0	21.89	23.72	17.68
4237	0	0	40	40	0	100	0	43.37	-55.34	16.19
4238	0	70	100	80	100	0	0	23.4	24.05	24.89
4239	100	0	0	40	0	0	40	29.48	-6.72	-39.74
4240	40	70	40	40	0	0	0	35.43	19.91	-1.18
4241	0	0	100	0	100	0	100	26.71	37.39	29.85
4242	70	0	20	0	0	0	0	64.93	-30.25	-23.83
4243	0	70	0	80	0	0	40	18.47	17.3	-5.56
4244	55	30	30	0	0	0	0	59.14	-7.09	-11.3
4245	0	100	70	40	40	0	0	34.63	50.25	31.66
4246	40	40	0	80	0	0	100	11.54	13.4	-13.27
4247	20	20	70	0	0	0	0	73.66	-0.06	42.17
4248	20	0	100	0	0	0	0	80.77	-13.83	78.87
4249	40	40	40	40	0	0	0	44.79	3.14	1.87
4250	70	70	0	0	0	0	0	40.13	17.91	-38.49
4251	0	0	100	100	0	100	0	14.2	-10.48	7.17
4252	100	0	70	80	0	0	0	21.23	-22.25	0.82
4253	70	20	0	0	0	0	0	59.37	-13.26	-39.73
4254	0	0	70	40	70	0	0	51.67	31.88	58.79
4255	20	100	0	0	0	0	0	42.75	65.36	-14.76
4256	0	0	100	40	0	70	0	48.97	-36.63	46.53
4257	0	40	0	0	0	0	40	53.43	31.47	-20.72
4258	0	40	0	0	0	0	40	53.43	31.47	-20.72
4259	0	20	0	0	70	0	0	64.96	51.95	47.06
4260	0	40	0	0	0	40	100	17.78	30.44	-36.93
4261	70	0	100	20	0	0	0	51.96	-37.71	37.64
4262	70	20	70	20	0	0	0	47.97	-25.36	12.39
4263	0	20	0	0	40	0	40	51.53	35.42	4.78
4264	40	20	100	40	0	0	0	47.71	-9.52	41.6
4265	0	0	100	0	40	70	0	55.45	-15.04	60.38
4266	70	0	0	20	0	40	0	51.52	-36.26	-26.19
4267	0	40	0	0	40	40	40	37.24	23.45	1.26
4268	0	40	0	0	0	100	100	15.03	10.29	-26.83
4269	0	0	0	0	0	40	70	38.34	7.04	-29.31
4270	0	20	40	20	0	0	0	71.91	8.72	20.88
4271	100	70	0	20	0	0	0	29.66	2.6	-42.51
4272	100	40	0	0	0	100	0	34.88	-40.32	-26.83
4273	100	0	0	40	0	70	100	14.57	9.91	-29.96
4274	0	0	0	80	100	0	40	20.55	16.56	17.78
4275	20	20	70	20	0	0	0	64.15	-0.82	36.49
4276	0	0	20	20	0	0	0	81.45	-1.38	9.64
4277	0	20	70	0	70	0	0	64.93	49.94	75.44
4278	0	0	0	0	70	0	70	35.56	36.75	14.55
4279	0	70	0	0	70	0	100	20.85	38.21	6.59
4280	40	40	40	40	40	0	40	29.94	20.04	9.05
4281	0	100	0	80	70	0	40	17.29	18.84	10.35
4282	0	0	0	20	0	100	100	15.84	6.39	-26.04
4283	0	40	0	40	70	0	100	16.29	25.43	2.66
4284	0	100	0	80	100	0	70	14.59	16.18	8.58
4285	0	0	100	40	100	70	0	32.9	12.27	39.34
4286	40	20	40	80	0	0	0	27.42	-3.75	2.3
4287	70	0	0	40	0	70	70	20.42	-2.8	-25.57
4288	20	0	0	20	0	0	40	53.26	6.79	-24.88
4289	0	100	100	100	0	100	0	10.74	-0.18	2.47
4290	0	40	0	0	0	0	40	53.43	31.47	-20.72
4291	0	40	0	0	0	0	40	53.43	31.47	-20.72
4292	40	0	40	40	100	0	0	37.35	26.88	44.72
4293	40	0	70	0	70	0	70	28.97	24.28	22.18
4294	100	100	40	40	0	0	40	14.79	11.92	-19.16
4295	0	40	0	0	0	100	70	22.41	-6.98	-21.19
4296	100	40	100	0	0	100	0	32.38	-52.79	10.37
4297	0	40	40	0	100	0	100	22.9	38.04	21.94
4298	0	0	40	40	40	0	100	17.38	23.87	-4.21
4299	40	0	0	40	40	0	100	14.68	20.98	-20.44
4300	100	100	40	60	0	0	0	16.68	4.82	-13.41
4301	100	70	0	40	40	0	0	21.51	3.26	-16.39
4302	40	100	70	0	0	70	0	24.12	15.1	-0.08
4303	40	0	40	40	0	0	100	15.87	19.58	-24.57
4304	0	0	70	40	70	0	40	37.22	28.39	38.53
4305	40	40	100	60	0	0	0	33.65	-0.54	27.58
4306	70	70	0	40	70	0	0	24.17	18.21	6.91
4307	0	0	100	0	0	70	40	47.32	-29.21	41.57
4308	0	70	0	0	40	70	0	34.02	19.46	4.02
4309	70	70	40	60	0	0	0	23.62	5.21	-7.77
4310	100	100	20	60	0	0	0	16.87	7.39	-19.2
4311	40	100	40	0	100	0	0	35.48	51.77	40.44
4312	0	0	70	0	40	40	40	45.84	8.86	36.09
4313	100	40	0	40	0	100	0	25.5	-27.96	-19.54
4314	0	70	40	0	70	70	0	31.58	27.99	26.66
4315	40	0	70	0	70	70	0	39	-4.79	35.81
4316	100	40	40	0	0	0	100	15.56	19.53	-36.37
4317	100	40	20	60	0	0	0	25.25	-12.54	-21.49
4318	100	40	0	0	0	40	40	28.88	-6.43	-40.49
4319	0	70	70	0	40	0	40	39.96	50.28	33.23
4320	70	100	70	60	0	0	0	18.79	12.57	-0.31
4321	40	100	0	40	0	100	0	15.19	1.85	-18.17
4322	100	70	0	40	0	40	0	23.05	-5.8	-28.33
4323	0	40	0	0	0	0	40	53.43	31.47	-20.72
4324	0	40	0	0	0	0	40	53.43	31.47	-20.72
4325	70	0	0	40	40	0	100	13.62	17.33	-22.78
4326	40	70	0	0	40	0	100	16.76	30.57	-17.81
4327	100	0	40	0	70	0	40	23.59	-2.95	-0.44
4328	40	70	0	80	100	0	0	19.48	14.07	16.8
4329	40	100	40	40	100	40	0	24.27	21.44	23.83
4330	70	0	0	80	100	0	40	15.27	5.47	7.84
4331	40	40	100	40	40	100	0	26.13	-21.21	20.42
4332	70	0	0	40	100	0	70	16.23	12.66	6.87
4333	40	0	0	40	100	40	40	23.38	15.07	21.72
4334	40	40	40	40	100	40	0	27.39	19.71	30.25
4335	100	0	40	40	100	40	0	18.64	-6.74	10.54
4336	70	70	0	80	40	0	0	17.89	6.58	0.18
4337	0	100	40	0	70	70	0	27.19	35.89	22.85
4338	0	40	100	40	100	0	40	31.75	42.36	38.28
4339	100	40	0	0	70	40	0	23.87	-6.73	-6.32
4340	0	0	40	80	70	0	40	21.51	14.42	15.37
4341	100	40	0	0	0	70	70	20.44	2.81	-36.33
4342	0	0	70	80	40	0	100	12.94	12.33	3.84
4343	0	100	100	40	100	40	0	28.78	35.51	33.47
4344	0	0	40	0	40	100	100	15.41	3.95	-5.1
4345	100	40	0	40	40	40	40	18.4	-1.79	-13.86
4346	40	100	40	40	0	40	40	18.11	20.76	-4.4
4347	40	0	100	0	0	70	40	40.46	-35.78	28.05
4348	0	0	100	0	100	100	40	26.79	4.48	28.55
4349	40	40	40	40	100	100	0	15.51	3.35	10.11
4350	40	0	70	80	70	0	0	24.1	7.17	21.23
4351	40	0	100	0	40	70	0	46.22	-25.41	43.93
4352	0	70	40	0	0	100	70	17.46	1.76	-9.63
4353	40	0	40	40	100	100	0	19.68	-4.89	16.88
4354	40	100	0	80	40	0	0	18.4	16.06	5.41
4355	40	100	100	40	0	40	40	18.71	18.91	8.19
4356	0	40	0	0	0	0	40	53.43	31.47	-20.72
4357	0	40	0	0	40	0	0	65.41	46.25	18.88
4358	0	0	40	40	0	0	40	47.23	5.35	5.58
4359	30	55	30	0	0	0	0	57.26	22.97	-2.61
4360	10	55	10	0	0	0	0	64.38	34.27	-7.18
4361	0	100	0	0	0	40	0	36.51	52.85	-11.26
4362	40	70	0	40	0	0	70	19.55	24.33	-24.21
4363	70	40	0	0	0	0	0	51.98	-2.3	-39.36
4364	0	100	100	0	0	0	100	21.75	40.14	10.55
4365	100	70	0	40	0	0	70	15.44	15.86	-32.11
4366	70	40	100	0	0	0	0	46.91	-18.05	29.57
4367	0	40	40	0	0	0	40	52.19	27.56	4.68
4368	0	70	100	80	70	0	0	23.49	22.11	23.25
4369	0	20	40	0	0	0	0	82.77	11.08	24.69
4370	0	70	0	40	0	0	0	44.14	37.55	-7.5
4371	70	70	85	0	0	0	0	37.08	5.05	10.94
4372	40	70	40	0	0	0	0	47.28	28.91	-2.48
4373	40	0	0	0	0	100	0	54.01	-70.39	-9.94
4374	0	70	100	40	40	0	0	39.49	41.92	43.57
4375	100	40	40	100	0	0	0	12.36	-1.39	-0.48
4376	100	0	0	80	0	0	40	17.17	-1.28	-19.64
4377	55	85	30	0	0	0	0	37.44	33.28	-16.35
4378	0	70	0	0	70	0	0	52.14	65.67	42.64
4379	0	40	40	40	70	0	0	43.76	40.67	42.3
4380	0	0	0	80	100	0	0	27.69	19.97	30.9
4381	70	0	100	80	0	100	0	20.14	-26.35	10.8
4382	0	70	0	40	40	0	0	40.4	43.74	13.69
4383	40	0	100	40	0	70	0	41.96	-42.5	33.82
4384	40	0	40	80	0	0	0	30.03	-8.47	2.93
4385	85	55	10	0	0	0	0	41.27	-3.44	-39.2
4386	100	100	0	40	0	0	100	12.02	19.24	-27.56
4387	40	0	70	80	0	40	0	25.91	-17.3	11.79
4388	100	0	100	100	0	100	0	13.06	-10.97	4.23
4389	0	40	0	0	40	0	0	65.41	46.25	18.88
4390	0	40	0	0	40	0	0	65.41	46.25	18.88
4391	0	0	70	80	40	40	0	26.17	-0.63	19.63
4392	40	20	0	0	0	0	100	19.3	40.29	-54.26
4393	0	0	0	40	0	70	40	35.6	-18	-10.67
4394	0	70	0	40	40	0	40	29.42	36.47	4.83
4395	0	0	20	0	40	70	0	55.03	-16.42	22.31
4396	0	0	100	0	40	40	0	64.39	3.75	72.95
4397	0	0	0	40	0	40	100	15.56	21.05	-31.28
4398	0	0	0	20	0	100	0	52.08	-65.54	-0.09
4399	0	40	40	40	40	0	40	35.7	31.33	17.95
4400	0	0	0	40	40	40	40	33.55	7.66	2.25
4401	70	0	20	0	0	70	0	52.9	-57.31	-12.32
4402	0	100	20	0	40	0	0	47.21	72.15	28.72
4403	100	0	40	0	40	0	0	40.47	-30.02	-7.18
4404	0	100	0	40	40	0	100	15.75	27.55	-2.1
4405	20	20	70	40	0	0	0	54.07	-1.36	30.56
4406	70	70	20	40	0	0	0	29.84	9.42	-19.58
4407	70	20	100	40	0	0	0	39.54	-23.58	26.64
4408	40	100	40	20	0	0	0	32.33	43.36	-4.12
4409	0	40	20	20	0	0	0	64.84	22.12	4.16
4410	0	0	40	40	100	100	0	24.34	-0.94	25.35
4411	0	40	0	80	70	0	100	12.27	13.16	2.98
4412	100	20	0	40	0	0	0	36.82	-19.61	-37.84
4413	0	40	0	80	40	0	70	15.58	14.18	0.02
4414	20	70	20	40	0	0	0	39.95	28.97	-4.21
4415	40	40	0	40	0	40	0	39.28	-7.9	-15.27
4416	0	0	0	80	70	40	40	17.98	7.76	8.44
4417	0	100	0	0	70	0	100	20.9	39.38	9.85
4418	70	0	0	40	0	100	40	25.89	-24.01	-17.82
4419	20	0	0	20	0	70	0	56.87	-43.58	-7.16
4420	100	20	70	80	0	0	0	19.61	-16.82	0.19
4421	0	40	0	80	70	0	40	19.35	16.56	10.87
4422	0	40	0	0	40	0	0	65.41	46.25	18.88
4423	0	40	0	0	40	0	0	65.41	46.25	18.88
4424	0	0	70	40	40	0	70	28.66	20.69	18.3
4425	0	40	70	0	70	0	70	32.72	42.18	32.21
4426	70	0	0	0	100	40	0	30.62	11.3	24.96
4427	70	0	40	0	0	70	40	36.7	-34.88	-10.79
4428	40	0	70	40	70	0	0	40.7	17.88	40.75
4429	40	40	70	0	70	0	0	46.27	36.52	46.99
4430	0	40	70	40	0	0	40	37.27	18.16	18.17
4431	0	40	100	0	0	70	0	51.26	-20.67	46.54
4432	0	100	70	0	0	40	0	36.71	49.04	19.09
4433	0	100	40	0	40	100	0	19.36	13.36	3.42
4434	0	0	100	60	0	0	0	50.25	-4.33	50.82
4435	70	0	40	40	0	0	40	32.76	-10.35	-14.12
4436	0	20	0	60	0	0	0	49.23	7.5	-5.02
4437	0	0	70	40	0	0	100	18.32	20.59	-5.96
4438	0	0	20	60	0	0	0	53.73	-1.53	5.86
4439	0	0	40	60	0	0	0	52.68	-2.67	15.84
4440	40	0	100	40	40	0	0	45.15	4.17	46.57
4441	0	100	0	0	0	70	70	17.07	24.91	-19.4
4442	100	0	100	0	70	0	0	32.75	-15.55	26.79
4443	100	100	0	40	0	100	0	15.17	-1.89	-22.4
4444	70	0	70	0	40	0	0	49.93	-11.44	27.19
4445	70	0	100	0	70	0	0	43.19	7.04	46.06
4446	100	40	70	0	0	70	0	34.54	-47.46	0.35
4447	100	40	100	40	0	0	40	21.36	-17.2	3.04
4448	0	40	100	0	40	100	0	36.13	-18.68	35.03
4449	0	70	70	0	0	100	0	31.99	-22.36	12.93
4450	100	0	0	0	70	100	0	24.7	-26.07	-2.49
4451	0	40	100	40	0	0	70	26.53	20.05	18.81
4452	0	40	100	40	0	0	100	17.78	22.91	6.69
4453	40	100	40	40	0	40	0	23.37	22	-1.58
4454	70	40	0	40	0	100	0	27.18	-30.16	-16.09
4455	0	40	0	0	40	0	0	65.41	46.25	18.88
4456	0	40	0	0	40	0	0	65.41	46.25	18.88
4457	0	100	0	0	85	0	0	46.52	71.4	51.79
4458	100	0	40	0	40	40	100	15.58	13.75	-18.65
4459	40	40	0	0	100	0	70	23.56	31.46	18.33
4460	100	0	40	0	100	100	0	20.09	-13.98	11.57
4461	40	0	40	0	40	40	100	16.66	18.41	-13.38
4462	0	40	100	0	0	70	70	25.97	0.63	15.4
4463	0	40	0	80	70	70	0	17.45	3.32	9.47
4464	0	100	0	80	0	40	40	13.95	13.26	-3.66
4465	40	100	0	40	0	40	40	17.97	22.75	-15.61
4466	100	0	100	0	40	40	40	27.08	-26.85	12.33
4467	40	40	40	40	0	100	100	12.51	4.93	-8.5
4468	70	100	0	0	0	70	40	17.7	13.5	-29.48
4469	100	40	40	40	40	0	100	13.34	17.17	-10.96
4470	0	0	70	80	70	0	40	21.68	14.33	17.81
4471	0	100	40	0	40	0	70	27.38	48.17	13.36
4472	100	70	0	0	40	0	70	16.23	16.06	-26
4473	100	40	0	40	40	100	0	22.51	-19.73	-5.77
4474	100	40	40	0	100	100	0	17.18	-7.33	6.87
4475	40	100	0	0	70	0	70	21.17	34.69	6.15
4476	100	0	70	0	70	40	0	29.28	-21.12	15.88
4477	100	0	40	0	40	70	0	34.41	-41.61	-1.02
4478	40	0	40	40	40	100	40	23.66	-21.48	8.09
4479	0	70	40	0	100	40	0	38.84	48.77	47.28
4480	0	40	100	0	100	40	40	36.4	39.78	45.5
4481	0	40	40	0	100	0	70	31.46	44.39	35.4
4482	0	0	100	80	40	0	40	22.62	10.07	18.6
4483	0	40	0	80	40	40	0	22.29	6.37	6.39
4484	70	0	40	80	0	0	40	18.61	-3.14	-6.87
4485	0	0	40	0	100	70	70	22.46	17.68	20.86
4486	100	40	0	0	100	100	0	16.1	-6.82	3.08
4487	100	0	40	0	70	0	70	17.87	4.79	-5.37
4488	0	40	0	0	40	0	0	65.41	46.25	18.88
4489	0	0	0	40	40	0	0	58.52	20.44	17.05
4490	0	0	70	0	100	0	0	66.23	54.9	94.28
4491	0	0	100	0	70	0	0	70.62	43.32	93.42
4492	0	0	70	0	0	40	0	77.05	-28.12	51.77
4493	40	0	70	0	0	0	0	73.98	-22.9	37.12
4494	70	0	100	80	0	0	0	23.93	-17.54	14.31
4495	20	0	40	0	0	0	0	84.26	-11.13	19.59
4496	85	30	30	0	0	0	0	48.63	-24.28	-25.64
4497	40	40	20	0	0	0	0	61.05	8.29	-12.28
4498	0	0	0	80	0	0	100	12.51	16.16	-16.61
4499	40	55	40	0	0	0	0	53.66	16.87	-0.44
4500	20	70	100	0	0	0	0	51.6	37.64	46.37
4501	0	40	100	40	100	0	0	42.3	44.81	56.36
4502	70	0	0	0	0	0	100	19.48	37.5	-61.18
4503	100	70	0	0	0	0	40	24.87	14.48	-47.1
4504	85	85	30	0	0	0	0	29.96	12.75	-29.23
4505	40	40	30	0	0	0	0	60.43	6.99	-5.3
4506	0	100	100	80	40	0	0	21.52	22.54	18.06
4507	100	100	100	0	0	0	100	13.2	13.14	-12.56
4508	40	100	100	40	0	0	0	27.31	31.58	16.97
4509	100	0	70	80	0	40	0	20.32	-23.25	2.49
4510	70	0	40	80	0	100	0	20.11	-24.91	1.57
4511	70	55	85	0	0	0	0	42.34	-6.53	15.74
4512	40	40	0	80	0	0	70	14.77	10.88	-12.13
4513	0	100	85	0	0	0	0	48.05	69.79	39.15
4514	100	100	40	100	0	0	0	12.1	3.27	2.11
4515	10	100	0	0	0	0	0	45.35	70.23	-10.07
4516	100	100	0	80	0	0	0	14.02	7.63	-13.62
4517	0	0	100	0	0	100	100	19.12	-8.07	5.83
4518	85	30	85	0	0	0	0	45.58	-35.66	14.4
4519	0	40	70	40	40	0	0	46.8	31.51	41.62
4520	70	100	0	0	0	0	0	30.05	38.27	-37.82
4521	0	0	0	40	40	0	0	58.52	20.44	17.05
4522	0	0	0	40	40	0	0	58.52	20.44	17.05
4523	0	40	20	0	40	0	0	65	45.44	29.56
4524	100	100	0	0	40	0	0	22.17	15.64	-23.05
4525	0	0	0	80	70	70	70	12.99	5.59	3.4
4526	0	0	70	20	70	0	0	61.26	38.1	70.62
4527	0	70	40	20	0	0	0	51.28	42.65	13.1
4528	70	20	0	0	0	0	40	42.04	3.52	-44.57
4529	0	40	100	20	0	0	0	61.2	20.1	61.93
4530	0	0	40	0	0	100	100	17.72	-0.6	-16.49
4531	0	0	0	40	40	100	100	12.56	6.23	-8.71
4532	0	70	0	0	70	0	70	28.78	45.39	16.04
4533	0	0	0	20	70	0	70	30.8	31.78	12.53
4534	0	20	0	20	0	0	70	35.57	26.01	-29.43
